id;nombre_cliente;telefono;email;direccion_envio;fecha;estado;mp_payment_id;mp_status
6207;Mateo González;+57 300 242 5703;mateo.gonzalez782@hotmail.com;Cl 85 #19-40, La América, Medellín;2023-08-20 13:11:00;aprobado;22233456165;approved
2283;Lucía Castro;+57 313 630 4029;lucia.castro446@outlook.com;Cl 116 #89-40, Caldas, Medellín;2022-05-07 15:10:00;aprobado;50739366590;approved
434;Mateo González;+57 305 167 8215;mateo.gonzalez701@hotmail.com;Transversal 23 #52-25, Caldas, Medellín;2023-06-03 15:54:00;aprobado;41766501904;approved
3530;Isabella Hernández;+57 301 392 8048;isabella.hernandez799@yahoo.com;Cra 24 #20-3, Castilla, Medellín;2022-07-15 18:37:00;aprobado;87765721147;approved
3698;Samuel Díaz;+57 312 971 9000;samuel.diaz662@gmail.com;Cl 91 #75-42, La América, Medellín;2024-05-31 09:24:00;aprobado;63002095609;approved
8065;María José Suárez;+57 301 855 9407;maria.suarez594@hotmail.com;Cl 1 #37-50, Guayabal, Medellín;2023-03-21 10:47:00;aprobado;97553212219;approved
8757;Paula Mendoza;+57 317 145 6474;paula.mendoza858@hotmail.com;Diagonal 2 #95-8, Caldas, Medellín;2023-08-29 20:22:00;aprobado;94514988455;approved
7396;María José Suárez;+57 312 666 5052;maria.suarez675@outlook.com;Diagonal 9 #17-2, Girardota, Medellín;2022-11-24 16:05:00;rechazado;85062241860;rejected
9598;Andrés Herrera;+57 302 126 8485;andres.herrera425@hotmail.com;Diagonal 11 #11-19, Sabaneta, Medellín;2023-01-10 11:01:00;aprobado;43270782287;approved
4025;Gabriela Pérez;+57 314 892 3132;gabriela.perez266@outlook.com;Av 77 #85-41, Bello, Medellín;2024-02-18 14:39:00;aprobado;87156689841;approved
9073;María José Suárez;+57 304 765 9153;maria.suarez942@hotmail.com;Cra 13 #13-50, Manrique, Medellín;2022-03-04 21:24:00;pendiente;Sin procesar;pending
7063;María José Suárez;+57 312 351 2724;maria.suarez324@yahoo.com;Cl 104 #32-32, Guayabal, Medellín;2024-03-14 13:59:00;aprobado;77059880147;approved
4809;Alejandro Ruiz;+57 314 622 4945;alejandro.ruiz851@gmail.com;Cra 40 #53-41, Sabaneta, Medellín;2023-10-07 08:26:00;pendiente;Sin procesar;Sin procesar
1800;Lucía Castro;+57 302 062 7672;lucia.castro612@hotmail.com;Av 90 #3-40, Doce de Octubre, Medellín;2023-03-18 12:43:00;aprobado;30901341288;approved
851;Sebastián Rodríguez;+57 312 033 9821;sebastian.rodriguez300@outlook.com;Transversal 88 #19-50, Aranjuez, Medellín;2023-01-31 15:41:00;rechazado;17273164281;rejected
5189;Cristian Muñoz;+57 301 676 7063;cristian.muñoz417@hotmail.com;Cl 109 #67-28, Robledo, Medellín;2022-01-09 09:04:00;aprobado;30725112667;approved
8487;Valentina García;+57 305 842 6483;valentina.garcia210@hotmail.com;Diagonal 109 #58-44, Girardota, Medellín;2024-02-20 08:50:00;aprobado;85983717436;approved
1406;Esteban Ramos;+57 316 360 5494;esteban.ramos913@outlook.com;Transversal 18 #4-36, Guayabal, Medellín;2024-08-05 12:36:00;aprobado;27986452096;approved
1534;Mariana Ramírez;+57 320 935 0011;mariana.ramirez921@yahoo.com;Av 51 #15-31, Guayabal, Medellín;2024-12-22 19:44:00;aprobado;35979344790;approved
586;Manuela Sánchez;+57 305 410 4043;manuela.sanchez66@yahoo.com;Diagonal 50 #66-22, Belén, Medellín;2023-03-14 21:21:00;aprobado;98143211567;approved
592;Laura Gutiérrez;+57 301 902 7169;laura.gutierrez540@hotmail.com;Diagonal 90 #14-28, Belén, Medellín;2022-07-08 13:33:00;aprobado;82150438970;approved
7701;Alejandro Ruiz;+57 318 675 9833;alejandro.ruiz164@outlook.com;Cra 61 #6-47, La América, Medellín;2022-02-27 13:34:00;pendiente;Sin procesar;Sin procesar
1098;Sofía Torres;+57 314 565 7285;sofia.torres253@yahoo.com;Cl 32 #75-42, Girardota, Medellín;2024-11-08 10:18:00;pendiente;Sin procesar;Sin procesar
7570;Diego Cardona;+57 302 766 9834;diego.cardona325@gmail.com;Av 104 #95-46, El Poblado, Medellín;2022-12-04 13:08:00;aprobado;52706525452;approved
8919;Alejandro Ruiz;+57 312 308 9720;alejandro.ruiz655@outlook.com;Cl 72 #92-11, La Candelaria, Medellín;2024-08-31 15:29:00;pendiente;Sin procesar;pending
5228;Natalia Vega;+57 302 786 3090;natalia.vega9@outlook.com;Cra 19 #10-4, Sabaneta, Medellín;2023-07-25 10:12:00;aprobado;51554391352;approved
850;Daniel Reyes;+57 310 777 1961;daniel.reyes695@outlook.com;Cra 49 #47-46, Caldas, Medellín;2024-08-06 13:49:00;pendiente;Sin procesar;Sin procesar
9950;Ana Lucía Medina;+57 314 683 3440;ana.medina18@yahoo.com;Cl 21 #37-9, San Javier, Medellín;2024-01-17 11:49:00;aprobado;38450477540;approved
9494;María José Suárez;+57 301 439 0705;maria.suarez710@yahoo.com;Diagonal 86 #32-27, El Poblado, Medellín;2022-08-22 13:31:00;pendiente;Sin procesar;pending
3331;Esteban Ramos;+57 304 548 8357;esteban.ramos916@gmail.com;Transversal 24 #14-19, Girardota, Medellín;2024-05-04 15:36:00;aprobado;47873889639;approved
8280;Salomé Jiménez;+57 320 664 3203;salome.jimenez94@outlook.com;Cl 105 #85-27, Castilla, Medellín;2024-01-18 10:49:00;pendiente;Sin procesar;Sin procesar
9704;Salomé Jiménez;+57 320 272 4000;salome.jimenez706@hotmail.com;Cra 70 #51-43, El Poblado, Medellín;2022-06-26 12:42:00;aprobado;13392640827;approved
9833;Camila López;+57 317 290 9304;camila.lopez724@hotmail.com;Diagonal 54 #55-6, Aranjuez, Medellín;2024-05-05 14:10:00;aprobado;22072184563;approved
7031;Isabella Hernández;+57 313 159 4747;isabella.hernandez868@gmail.com;Av 117 #92-15, Belén, Medellín;2022-06-30 08:22:00;rechazado;43250270399;rejected
3323;Valentina García;+57 314 798 4218;valentina.garcia599@gmail.com;Av 18 #86-28, Caldas, Medellín;2023-04-22 15:26:00;rechazado;12781587565;rejected
7960;Ana Lucía Medina;+57 311 718 7762;ana.medina674@hotmail.com;Diagonal 119 #31-28, Copacabana, Medellín;2024-12-13 22:42:00;aprobado;18695482534;approved
2646;Felipe Ríos;+57 312 629 2266;felipe.rios446@outlook.com;Transversal 107 #89-33, Laureles, Medellín;2023-03-02 15:41:00;aprobado;56458759446;approved
9867;Mateo González;+57 315 890 7499;mateo.gonzalez248@yahoo.com;Transversal 69 #14-9, La América, Medellín;2023-01-12 17:30:00;pendiente;Sin procesar;Sin procesar
8127;Isabella Hernández;+57 311 408 3858;isabella.hernandez26@yahoo.com;Cra 119 #10-46, Buenos Aires, Medellín;2022-09-13 20:28:00;aprobado;64892724814;approved
9367;Lucía Castro;+57 301 295 6518;lucia.castro546@outlook.com;Cra 83 #15-20, Bello, Medellín;2024-05-27 08:03:00;aprobado;17618704279;approved
4420;Valentina García;+57 314 287 8757;valentina.garcia51@hotmail.com;Cra 100 #19-38, Robledo, Medellín;2022-02-06 09:06:00;aprobado;97359185552;approved
6021;Salomé Jiménez;+57 320 674 0687;salome.jimenez808@hotmail.com;Av 83 #39-17, Guayabal, Medellín;2023-03-25 12:21:00;rechazado;62745150756;rejected
8790;Paula Mendoza;+57 315 658 3483;paula.mendoza806@yahoo.com;Transversal 95 #30-43, Guayabal, Medellín;2024-05-28 18:10:00;aprobado;77998459094;approved
4911;Sofía Torres;+57 313 532 0775;sofia.torres538@outlook.com;Cra 119 #66-39, Buenos Aires, Medellín;2023-05-15 10:49:00;aprobado;85634734944;approved
4928;Sofía Torres;+57 304 695 8050;sofia.torres782@yahoo.com;Av 103 #8-24, El Poblado, Medellín;2022-12-25 16:17:00;aprobado;33465472584;approved
5490;Cristian Muñoz;+57 313 515 0204;cristian.muñoz352@gmail.com;Cl 72 #13-20, Robledo, Medellín;2023-05-12 11:56:00;pendiente;Sin procesar;pending
3810;Cristian Muñoz;+57 318 379 5311;cristian.muñoz115@hotmail.com;Cl 85 #46-37, Laureles, Medellín;2023-07-17 21:10:00;aprobado;33012304738;approved
9034;Natalia Vega;+57 311 625 1085;natalia.vega508@hotmail.com;Transversal 25 #71-46, Guayabal, Medellín;2023-12-15 12:21:00;aprobado;97014079194;approved
5092;Alejandro Ruiz;+57 310 059 9822;alejandro.ruiz937@outlook.com;Diagonal 30 #87-7, Itagüí, Medellín;2023-03-17 12:50:00;aprobado;81107708052;approved
1482;Santiago Martínez;+57 315 420 2593;santiago.martinez411@yahoo.com;Av 6 #87-10, Copacabana, Medellín;2022-12-26 20:46:00;aprobado;40524620219;approved
6080;Mariana Ramírez;+57 312 672 9911;mariana.ramirez736@yahoo.com;Av 76 #4-48, Buenos Aires, Medellín;2023-06-14 11:57:00;pendiente;Sin procesar;pending
5207;Julián Ortiz;+57 300 020 2683;julian.ortiz574@outlook.com;Transversal 79 #5-14, Buenos Aires, Medellín;2023-12-11 22:03:00;pendiente;Sin procesar;Sin procesar
774;Manuela Sánchez;+57 304 040 9346;manuela.sanchez702@outlook.com;Av 39 #81-5, Copacabana, Medellín;2022-10-27 11:50:00;aprobado;81046075703;approved
9003;Sebastián Rodríguez;+57 315 272 1051;sebastian.rodriguez250@hotmail.com;Av 49 #8-7, Copacabana, Medellín;2023-09-28 10:09:00;pendiente;Sin procesar;pending
5926;Samuel Díaz;+57 317 320 8316;samuel.diaz536@gmail.com;Diagonal 29 #54-1, Aranjuez, Medellín;2022-06-26 18:44:00;aprobado;44318322682;approved
452;Alejandro Ruiz;+57 317 895 1237;alejandro.ruiz7@yahoo.com;Cra 98 #15-50, Girardota, Medellín;2022-06-14 17:16:00;pendiente;Sin procesar;Sin procesar
7744;Mariana Ramírez;+57 302 965 5619;mariana.ramirez191@outlook.com;Diagonal 64 #11-16, Doce de Octubre, Medellín;2024-02-07 19:43:00;rechazado;81621713455;rejected
4694;Julián Ortiz;+57 318 022 3461;julian.ortiz310@yahoo.com;Diagonal 114 #49-12, La Candelaria, Medellín;2024-05-18 11:46:00;rechazado;48658349836;rejected
6818;Andrés Herrera;+57 317 142 1524;andres.herrera524@hotmail.com;Cra 77 #51-35, Castilla, Medellín;2023-01-03 22:59:00;pendiente;Sin procesar;Sin procesar
5132;Daniel Reyes;+57 311 896 9870;daniel.reyes222@outlook.com;Transversal 72 #30-1, Laureles, Medellín;2023-07-24 16:14:00;pendiente;Sin procesar;pending
1291;Salomé Jiménez;+57 317 592 2912;salome.jimenez495@gmail.com;Diagonal 43 #77-15, Manrique, Medellín;2022-05-12 08:58:00;aprobado;61753838693;approved
7344;Julián Ortiz;+57 313 984 9749;julian.ortiz630@outlook.com;Transversal 77 #8-21, Itagüí, Medellín;2022-04-10 09:31:00;aprobado;44833811919;approved
6841;Juan Pablo Gómez;+57 310 818 9810;juan.gomez444@gmail.com;Diagonal 28 #81-44, La América, Medellín;2024-12-04 21:15:00;rechazado;70100136329;rejected
7553;Sofía Torres;+57 310 572 6169;sofia.torres313@outlook.com;Cl 63 #72-33, Belén, Medellín;2022-07-01 17:53:00;aprobado;98433279686;approved
5398;Camila López;+57 305 900 4903;camila.lopez488@hotmail.com;Transversal 46 #96-19, Guayabal, Medellín;2024-11-22 20:21:00;aprobado;43790976327;approved
2027;Andrés Herrera;+57 302 743 9225;andres.herrera796@yahoo.com;Cra 57 #35-5, Caldas, Medellín;2023-01-13 13:35:00;aprobado;47930885625;approved
864;Sebastián Rodríguez;+57 314 307 9685;sebastian.rodriguez794@gmail.com;Transversal 55 #90-43, Buenos Aires, Medellín;2024-01-13 22:50:00;aprobado;96481792270;approved
5056;Mateo González;+57 320 018 1444;mateo.gonzalez173@yahoo.com;Transversal 112 #35-10, Laureles, Medellín;2022-11-19 19:17:00;aprobado;60482778056;approved
6740;Valentina García;+57 310 118 6156;valentina.garcia281@gmail.com;Transversal 103 #74-19, Envigado, Medellín;2023-09-25 15:22:00;aprobado;85681606554;approved
7659;Esteban Ramos;+57 300 542 4519;esteban.ramos58@hotmail.com;Diagonal 111 #10-43, Belén, Medellín;2022-02-25 18:12:00;aprobado;54596066460;approved
9727;Esteban Ramos;+57 302 023 7666;esteban.ramos598@outlook.com;Transversal 23 #22-37, Guayabal, Medellín;2023-04-24 11:34:00;pendiente;Sin procesar;pending
8877;Sara Álvarez;+57 317 390 9342;sara.alvarez288@hotmail.com;Av 1 #49-28, Itagüí, Medellín;2024-11-15 19:12:00;pendiente;Sin procesar;Sin procesar
8477;Sofía Torres;+57 313 933 4375;sofia.torres105@outlook.com;Diagonal 116 #79-17, El Poblado, Medellín;2024-11-05 14:49:00;pendiente;Sin procesar;Sin procesar
2894;Mateo González;+57 311 928 5507;mateo.gonzalez276@hotmail.com;Av 106 #3-37, Guayabal, Medellín;2022-12-01 20:54:00;pendiente;Sin procesar;Sin procesar
136;Natalia Vega;+57 304 969 6453;natalia.vega331@gmail.com;Diagonal 52 #43-3, Manrique, Medellín;2024-07-26 09:51:00;rechazado;14314424453;rejected
4489;Ana Lucía Medina;+57 302 887 3449;ana.medina661@outlook.com;Diagonal 67 #56-28, Doce de Octubre, Medellín;2023-06-13 15:01:00;aprobado;25894798735;approved
365;Gabriela Pérez;+57 318 690 1497;gabriela.perez930@gmail.com;Cra 4 #98-14, Bello, Medellín;2023-06-18 20:45:00;aprobado;53390461285;approved
7081;Salomé Jiménez;+57 316 505 1886;salome.jimenez967@gmail.com;Cra 50 #63-43, Buenos Aires, Medellín;2023-06-19 17:56:00;aprobado;49532640767;approved
7127;María José Suárez;+57 314 850 4505;maria.suarez801@outlook.com;Diagonal 110 #91-37, Aranjuez, Medellín;2024-09-19 13:19:00;pendiente;Sin procesar;pending
2916;Laura Gutiérrez;+57 317 861 7892;laura.gutierrez922@yahoo.com;Diagonal 16 #39-3, Sabaneta, Medellín;2023-11-08 08:55:00;aprobado;55264305119;approved
2826;Julián Ortiz;+57 317 648 1638;julian.ortiz663@yahoo.com;Transversal 32 #98-48, Castilla, Medellín;2022-04-17 18:24:00;aprobado;80107078761;approved
1386;Nicolás Moreno;+57 300 127 8969;nicolas.moreno342@gmail.com;Transversal 84 #27-1, Buenos Aires, Medellín;2024-10-28 21:23:00;pendiente;Sin procesar;Sin procesar
7780;Gabriela Pérez;+57 300 365 6203;gabriela.perez766@outlook.com;Cl 33 #39-44, Buenos Aires, Medellín;2023-03-09 18:38:00;aprobado;80450203977;approved
4008;Ana Lucía Medina;+57 304 181 2335;ana.medina451@outlook.com;Cra 62 #92-48, El Poblado, Medellín;2024-07-07 22:14:00;aprobado;73934491493;approved
7563;Tomás Vargas;+57 320 626 2636;tomas.vargas456@yahoo.com;Cra 66 #79-36, Caldas, Medellín;2024-09-27 21:31:00;pendiente;Sin procesar;Sin procesar
4700;Ana Lucía Medina;+57 315 348 5295;ana.medina869@hotmail.com;Diagonal 96 #59-17, Laureles, Medellín;2023-07-05 15:24:00;rechazado;84817864577;rejected
2463;Daniel Reyes;+57 300 767 5149;daniel.reyes456@yahoo.com;Cl 39 #12-5, La América, Medellín;2024-08-22 20:13:00;pendiente;Sin procesar;pending
763;Esteban Ramos;+57 314 406 5658;esteban.ramos154@hotmail.com;Av 93 #34-22, Aranjuez, Medellín;2024-11-12 20:21:00;aprobado;41634396919;approved
2133;Lucía Castro;+57 311 600 0470;lucia.castro876@gmail.com;Cra 8 #95-16, Buenos Aires, Medellín;2024-11-01 21:26:00;rechazado;91942239715;rejected
9693;María José Suárez;+57 316 651 1815;maria.suarez515@hotmail.com;Diagonal 101 #36-26, Castilla, Medellín;2022-06-06 12:46:00;aprobado;72149825334;approved
6691;Alejandro Ruiz;+57 313 704 7966;alejandro.ruiz688@outlook.com;Transversal 114 #19-46, Caldas, Medellín;2022-02-02 19:23:00;rechazado;63123849651;rejected
275;Lucía Castro;+57 313 914 2330;lucia.castro748@hotmail.com;Transversal 91 #24-32, Castilla, Medellín;2023-08-09 21:01:00;rechazado;92643628175;rejected
1100;Juan Pablo Gómez;+57 305 051 3186;juan.gomez386@gmail.com;Av 63 #40-29, Aranjuez, Medellín;2023-03-13 16:37:00;aprobado;71217588109;approved
4279;Felipe Ríos;+57 312 442 0359;felipe.rios269@yahoo.com;Cra 3 #96-44, Itagüí, Medellín;2023-08-04 20:32:00;aprobado;42835625007;approved
6856;Sofía Torres;+57 317 581 5398;sofia.torres795@yahoo.com;Cl 89 #16-32, Copacabana, Medellín;2023-03-11 13:56:00;pendiente;Sin procesar;Sin procesar
1245;María José Suárez;+57 320 286 5581;maria.suarez386@outlook.com;Av 98 #80-12, Robledo, Medellín;2023-02-25 21:06:00;rechazado;84350389236;rejected
853;Felipe Ríos;+57 318 912 1852;felipe.rios484@hotmail.com;Av 12 #12-19, San Javier, Medellín;2022-06-30 11:15:00;aprobado;59998201002;approved
5126;Esteban Ramos;+57 310 766 3454;esteban.ramos123@hotmail.com;Transversal 76 #13-10, Castilla, Medellín;2023-01-07 13:09:00;aprobado;50445604144;approved
1688;Andrés Herrera;+57 300 616 6910;andres.herrera61@hotmail.com;Cl 86 #33-9, Envigado, Medellín;2024-08-04 16:09:00;pendiente;Sin procesar;pending
8180;Isabella Hernández;+57 310 626 9962;isabella.hernandez32@hotmail.com;Av 64 #74-46, Belén, Medellín;2022-01-08 08:22:00;aprobado;99333829278;approved
5763;Paula Mendoza;+57 312 228 7032;paula.mendoza150@gmail.com;Cra 83 #85-30, Manrique, Medellín;2023-11-27 17:31:00;rechazado;83836391660;rejected
4923;Mariana Ramírez;+57 320 747 6950;mariana.ramirez736@gmail.com;Av 112 #11-41, Bello, Medellín;2024-10-31 13:27:00;pendiente;Sin procesar;Sin procesar
5395;Sofía Torres;+57 315 562 3887;sofia.torres544@outlook.com;Diagonal 45 #55-45, Caldas, Medellín;2023-02-05 09:13:00;pendiente;Sin procesar;pending
2262;Alejandro Ruiz;+57 318 901 1386;alejandro.ruiz10@yahoo.com;Diagonal 107 #76-18, Doce de Octubre, Medellín;2022-06-13 20:36:00;aprobado;79639970078;approved
8663;Ana Lucía Medina;+57 316 656 2925;ana.medina793@hotmail.com;Cl 68 #22-46, Copacabana, Medellín;2022-04-01 20:48:00;aprobado;38033003864;approved
7157;Isabella Hernández;+57 320 885 6846;isabella.hernandez497@outlook.com;Diagonal 65 #3-40, San Javier, Medellín;2023-07-25 13:51:00;pendiente;Sin procesar;Sin procesar
9419;Mariana Ramírez;+57 312 521 3531;mariana.ramirez961@outlook.com;Av 115 #45-44, La América, Medellín;2022-11-21 22:32:00;aprobado;84193575693;approved
1055;María José Suárez;+57 316 486 2675;maria.suarez779@gmail.com;Cra 102 #79-40, La Candelaria, Medellín;2024-05-19 12:21:00;aprobado;92756378279;approved
5869;Alejandro Ruiz;+57 317 641 9678;alejandro.ruiz614@outlook.com;Cl 120 #93-1, El Poblado, Medellín;2023-02-28 13:47:00;aprobado;62013158955;approved
7142;Sara Álvarez;+57 315 018 0403;sara.alvarez202@yahoo.com;Transversal 1 #10-22, Aranjuez, Medellín;2024-06-17 19:15:00;aprobado;63802984720;approved
5668;Salomé Jiménez;+57 310 446 0539;salome.jimenez158@outlook.com;Cra 79 #56-32, Manrique, Medellín;2024-04-05 18:44:00;rechazado;29309196333;rejected
6474;Santiago Martínez;+57 320 499 1192;santiago.martinez728@yahoo.com;Diagonal 57 #95-41, Sabaneta, Medellín;2024-10-23 13:47:00;aprobado;99269468346;approved
322;Laura Gutiérrez;+57 315 775 5821;laura.gutierrez937@hotmail.com;Diagonal 24 #54-17, Robledo, Medellín;2024-01-30 14:30:00;aprobado;11698333179;approved
367;Gabriela Pérez;+57 318 751 9919;gabriela.perez517@gmail.com;Diagonal 62 #48-24, Belén, Medellín;2022-11-10 17:43:00;aprobado;24168819387;approved
5556;Diego Cardona;+57 304 164 9828;diego.cardona778@hotmail.com;Transversal 100 #83-22, Girardota, Medellín;2024-01-09 12:28:00;aprobado;59110258382;approved
602;Salomé Jiménez;+57 312 055 4943;salome.jimenez654@yahoo.com;Cl 99 #56-35, La Candelaria, Medellín;2024-05-10 09:21:00;aprobado;90748404906;approved
9540;Mateo González;+57 305 907 6341;mateo.gonzalez355@hotmail.com;Av 76 #60-30, Envigado, Medellín;2022-04-15 18:03:00;rechazado;97329681241;rejected
4715;Mariana Ramírez;+57 314 431 4872;mariana.ramirez178@yahoo.com;Av 60 #65-22, San Javier, Medellín;2023-06-06 09:14:00;aprobado;97060548277;approved
6448;Felipe Ríos;+57 313 557 3952;felipe.rios244@hotmail.com;Transversal 47 #48-23, Copacabana, Medellín;2022-02-06 21:49:00;aprobado;51222257095;approved
1602;Laura Gutiérrez;+57 315 660 2841;laura.gutierrez796@hotmail.com;Diagonal 22 #31-14, Buenos Aires, Medellín;2024-06-28 08:19:00;aprobado;24882121891;approved
6362;Sebastián Rodríguez;+57 301 017 5900;sebastian.rodriguez777@gmail.com;Diagonal 96 #5-25, Doce de Octubre, Medellín;2023-07-07 17:02:00;aprobado;68166725054;approved
5122;María José Suárez;+57 310 162 1593;maria.suarez681@outlook.com;Diagonal 52 #87-16, Guayabal, Medellín;2023-10-02 20:27:00;aprobado;44359124986;approved
8638;Nicolás Moreno;+57 314 607 0722;nicolas.moreno547@hotmail.com;Av 100 #11-14, Aranjuez, Medellín;2023-12-09 21:06:00;rechazado;12628914109;rejected
1120;Diego Cardona;+57 302 886 6911;diego.cardona830@hotmail.com;Cl 26 #22-5, Manrique, Medellín;2022-12-07 13:55:00;aprobado;64997502968;approved
8955;Camila López;+57 314 259 4657;camila.lopez987@yahoo.com;Av 49 #48-45, Robledo, Medellín;2023-01-06 13:43:00;rechazado;49858001045;rejected
8722;Cristian Muñoz;+57 315 513 6738;cristian.muñoz990@gmail.com;Av 19 #8-14, Copacabana, Medellín;2022-07-25 19:37:00;pendiente;Sin procesar;Sin procesar
4931;Laura Gutiérrez;+57 317 184 7146;laura.gutierrez687@hotmail.com;Cl 4 #10-17, Bello, Medellín;2023-05-15 11:15:00;rechazado;23303428985;rejected
6377;Mateo González;+57 300 308 7647;mateo.gonzalez930@outlook.com;Cra 94 #74-1, Castilla, Medellín;2024-09-16 14:06:00;aprobado;73460201708;approved
43;Salomé Jiménez;+57 312 671 6217;salome.jimenez151@gmail.com;Av 70 #68-34, San Javier, Medellín;2022-12-04 18:19:00;pendiente;Sin procesar;Sin procesar
9325;Diego Cardona;+57 300 970 3425;diego.cardona834@gmail.com;Transversal 58 #88-4, Envigado, Medellín;2022-05-22 19:55:00;rechazado;89708808737;rejected
2330;Sebastián Rodríguez;+57 314 670 7421;sebastian.rodriguez984@yahoo.com;Cl 9 #77-16, San Javier, Medellín;2022-10-11 20:55:00;pendiente;Sin procesar;pending
7351;Paula Mendoza;+57 304 517 4546;paula.mendoza588@hotmail.com;Av 16 #4-11, Belén, Medellín;2023-09-16 08:58:00;pendiente;Sin procesar;pending
9362;Cristian Muñoz;+57 310 589 7990;cristian.muñoz955@hotmail.com;Av 104 #98-39, Doce de Octubre, Medellín;2022-07-24 15:59:00;aprobado;35885019282;approved
934;Santiago Martínez;+57 320 941 2460;santiago.martinez338@gmail.com;Diagonal 33 #70-15, Copacabana, Medellín;2023-10-19 11:15:00;aprobado;84668800407;approved
6615;Mariana Ramírez;+57 312 760 0643;mariana.ramirez318@yahoo.com;Transversal 103 #92-30, Aranjuez, Medellín;2022-06-13 18:48:00;pendiente;Sin procesar;pending
9506;Santiago Martínez;+57 317 675 7451;santiago.martinez799@gmail.com;Av 70 #36-35, El Poblado, Medellín;2023-09-14 19:55:00;pendiente;Sin procesar;pending
7366;Sara Álvarez;+57 310 456 5728;sara.alvarez579@outlook.com;Cl 22 #50-44, Girardota, Medellín;2023-03-07 12:32:00;aprobado;88182223976;approved
6230;Valentina García;+57 313 560 6699;valentina.garcia187@outlook.com;Cra 28 #67-9, Castilla, Medellín;2024-02-09 08:39:00;aprobado;73922650819;approved
7675;Natalia Vega;+57 300 399 6263;natalia.vega509@outlook.com;Transversal 24 #96-49, Doce de Octubre, Medellín;2022-05-23 18:50:00;aprobado;24420740932;approved
3071;Isabella Hernández;+57 315 068 2432;isabella.hernandez238@hotmail.com;Cl 7 #19-14, Caldas, Medellín;2023-04-16 12:17:00;aprobado;65609737690;approved
3713;Sara Álvarez;+57 315 069 5235;sara.alvarez449@outlook.com;Av 100 #18-39, Buenos Aires, Medellín;2022-07-05 10:32:00;rechazado;75465781745;rejected
2766;Samuel Díaz;+57 301 317 0195;samuel.diaz574@outlook.com;Diagonal 119 #27-38, Girardota, Medellín;2022-09-27 16:51:00;aprobado;81149828162;approved
8510;Ana Lucía Medina;+57 312 314 2495;ana.medina817@outlook.com;Cl 74 #15-31, Girardota, Medellín;2024-03-14 12:19:00;aprobado;11834424747;approved
9122;Samuel Díaz;+57 313 070 0510;samuel.diaz184@outlook.com;Av 44 #88-6, Sabaneta, Medellín;2022-02-13 10:43:00;pendiente;Sin procesar;pending
4876;Camila López;+57 310 416 4879;camila.lopez141@gmail.com;Cra 112 #35-26, Castilla, Medellín;2022-09-27 21:29:00;aprobado;57664152118;approved
7329;Mateo González;+57 305 420 3607;mateo.gonzalez548@yahoo.com;Av 95 #70-13, Robledo, Medellín;2022-01-28 17:23:00;aprobado;38155188746;approved
6984;Salomé Jiménez;+57 300 145 7923;salome.jimenez138@outlook.com;Diagonal 10 #35-48, Copacabana, Medellín;2023-02-12 16:45:00;aprobado;98566352255;approved
1751;Gabriela Pérez;+57 314 679 7209;gabriela.perez133@yahoo.com;Cra 74 #17-3, Envigado, Medellín;2022-11-13 16:46:00;pendiente;Sin procesar;pending
7269;Alejandro Ruiz;+57 301 492 0757;alejandro.ruiz310@gmail.com;Av 118 #24-20, Copacabana, Medellín;2024-08-15 21:15:00;aprobado;62220150796;approved
7577;Natalia Vega;+57 313 729 6571;natalia.vega346@outlook.com;Av 29 #67-44, El Poblado, Medellín;2022-11-17 17:58:00;aprobado;45332094978;approved
2268;Natalia Vega;+57 302 549 2036;natalia.vega801@hotmail.com;Cra 77 #98-6, Manrique, Medellín;2022-05-01 22:06:00;pendiente;Sin procesar;pending
1863;Gabriela Pérez;+57 317 722 6414;gabriela.perez504@yahoo.com;Diagonal 74 #2-1, Belén, Medellín;2024-12-04 12:08:00;pendiente;Sin procesar;pending
4472;Lucía Castro;+57 312 422 9835;lucia.castro632@outlook.com;Diagonal 117 #89-31, La Candelaria, Medellín;2022-06-18 13:15:00;aprobado;34866331357;approved
4935;Mateo González;+57 312 365 0032;mateo.gonzalez620@gmail.com;Transversal 5 #91-41, El Poblado, Medellín;2024-04-06 12:53:00;aprobado;20336179133;approved
2387;Julián Ortiz;+57 312 873 5540;julian.ortiz732@yahoo.com;Cl 83 #32-8, San Javier, Medellín;2024-06-10 17:09:00;aprobado;68990118942;approved
4386;Gabriela Pérez;+57 314 393 4396;gabriela.perez602@gmail.com;Av 41 #28-48, Girardota, Medellín;2023-01-11 20:44:00;rechazado;79469023589;rejected
7483;Daniel Reyes;+57 304 381 3307;daniel.reyes239@yahoo.com;Av 32 #81-44, Robledo, Medellín;2022-04-14 10:14:00;aprobado;24217313097;approved
7794;Julián Ortiz;+57 320 409 8537;julian.ortiz162@gmail.com;Cl 30 #45-3, La América, Medellín;2022-05-29 14:03:00;pendiente;Sin procesar;pending
6100;Sara Álvarez;+57 318 125 3807;sara.alvarez790@gmail.com;Transversal 12 #32-47, Guayabal, Medellín;2022-02-13 13:45:00;aprobado;92936077821;approved
7708;Mariana Ramírez;+57 301 575 5716;mariana.ramirez443@hotmail.com;Cl 66 #81-42, Sabaneta, Medellín;2023-07-23 14:15:00;rechazado;24734242989;rejected
